Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
5/4/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/4/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/3/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/2/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
5/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,DEAD,CAT,LONGHAIR,DOMESTIC LH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
4/30/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/30/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/30/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/29/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
4/29/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
4/29/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,POS OWNER,DEAD,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,HAVANA BROWN
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,HAVANA BROWN
4/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/27/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,SNOWSHOE
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,SNOWSHOE
4/25/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
4/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,ALIVE,CAT,LONGHAIR,PERSIAN
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/23/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/23/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
4/23/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
4/22/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
4/21/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
4/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
